,age,length_of_service,STATUS,BUSINESS_UNIT,hierarchy_job,population_category,gender_short_F,gender_short_M,department_service_Business,department_service_Customer
46846,21,0,1,1,0,1,0,1,0,1
46847,22,1,1,1,0,1,0,1,0,1
46848,23,2,1,1,0,1,0,1,0,1
46849,24,3,1,1,0,1,0,1,0,1
46850,21,0,1,1,0,1,1,0,0,1
46851,22,1,1,1,0,1,1,0,0,1
46852,23,2,1,1,0,1,1,0,0,1
46853,24,3,1,1,0,1,1,0,0,1
46854,21,0,1,1,0,2,1,0,0,1
46855,22,1,1,1,0,2,1,0,0,1
46856,23,2,1,1,0,2,1,0,0,1
46857,24,3,1,1,0,2,1,0,0,1
46858,21,0,1,1,0,0,0,1,0,1
46859,22,1,1,1,0,0,0,1,0,1
46860,21,0,1,1,0,2,0,1,0,1
46861,22,1,1,1,0,2,0,1,0,1
46862,23,2,1,1,0,2,0,1,0,1
46863,24,3,1,1,0,2,0,1,0,1
46864,21,0,1,1,0,1,0,1,0,1
46865,22,1,1,1,0,1,0,1,0,1
46866,23,2,1,1,0,1,0,1,0,1
46867,24,3,1,1,0,1,0,1,0,1
46868,21,0,1,1,0,1,0,1,0,1
46869,22,1,1,1,0,1,0,1,0,1
46870,23,2,1,1,0,1,0,1,0,1
46871,24,3,1,1,0,1,0,1,0,1
46872,21,0,1,1,0,2,1,0,0,1
46873,22,1,1,1,0,2,1,0,0,1
46874,23,2,1,1,0,2,1,0,0,1
46875,24,3,1,1,0,2,1,0,0,1
46876,21,0,1,1,0,1,1,0,0,1
46877,22,1,1,1,0,1,1,0,0,1
46878,23,2,1,1,0,1,1,0,0,1
46879,24,3,1,1,0,1,1,0,0,1
46880,21,0,1,1,0,1,0,1,0,1
46881,22,1,1,1,0,1,0,1,0,1
46882,23,2,1,1,0,1,0,1,0,1
46883,24,3,1,1,0,1,0,1,0,1
46884,21,0,1,1,0,2,1,0,0,1
46885,22,1,1,1,0,2,1,0,0,1
46886,23,2,1,1,0,2,1,0,0,1
46887,24,3,1,1,0,2,1,0,0,1
46888,21,0,1,1,0,2,1,0,0,1
46889,22,1,1,1,0,2,1,0,0,1
46890,23,2,1,1,0,2,1,0,0,1
46891,24,3,1,1,0,2,1,0,0,1
46892,21,0,1,1,0,0,1,0,0,1
46893,22,1,1,1,0,0,1,0,0,1
46894,23,2,1,1,0,0,1,0,0,1
46895,24,3,1,1,0,0,1,0,0,1
46896,21,0,1,1,0,2,0,1,0,1
46897,22,1,1,1,0,2,0,1,0,1
46898,23,2,1,1,0,2,0,1,0,1
46899,24,3,1,1,0,2,0,1,0,1
46900,21,0,1,1,0,2,0,1,0,1
46901,22,1,1,1,0,2,0,1,0,1
46902,23,2,1,1,0,2,0,1,0,1
46903,24,3,1,1,0,2,0,1,0,1
46904,21,0,1,1,0,2,0,1,0,1
46905,22,1,1,1,0,2,0,1,0,1
46906,23,2,1,1,0,2,0,1,0,1
46907,24,3,1,1,0,2,0,1,0,1
46908,21,0,1,1,0,2,1,0,0,1
46909,22,1,1,1,0,2,1,0,0,1
46910,23,2,1,1,0,2,1,0,0,1
46911,24,3,1,1,0,2,1,0,0,1
46912,21,0,1,1,0,1,0,1,0,1
46913,22,1,1,1,0,1,0,1,0,1
46914,23,2,1,1,0,1,0,1,0,1
46915,24,3,1,1,0,1,0,1,0,1
46916,21,0,1,1,0,1,0,1,0,1
46917,22,1,1,1,0,1,0,1,0,1
46918,23,2,1,1,0,1,0,1,0,1
46919,24,3,1,1,0,1,0,1,0,1
46920,21,0,1,1,0,2,1,0,0,1
46921,22,1,1,1,0,2,1,0,0,1
46922,23,2,1,1,0,2,1,0,0,1
46923,24,3,1,1,0,2,1,0,0,1
46924,21,0,1,1,0,1,0,1,0,1
46925,22,1,1,1,0,1,0,1,0,1
46926,23,2,1,1,0,1,0,1,0,1
46927,24,3,1,1,0,1,0,1,0,1
46928,21,0,1,1,0,2,1,0,0,1
46929,22,1,1,1,0,2,1,0,0,1
46930,23,2,1,1,0,2,1,0,0,1
46931,24,3,1,1,0,2,1,0,0,1
46932,21,0,1,1,0,2,1,0,0,1
46933,22,1,1,1,0,2,1,0,0,1
46934,23,2,1,1,0,2,1,0,0,1
46935,24,3,1,1,0,2,1,0,0,1
46936,21,0,1,1,0,1,0,1,0,1
46937,22,1,1,1,0,1,0,1,0,1
46938,23,2,1,1,0,1,0,1,0,1
46939,24,3,1,1,0,1,0,1,0,1
46940,21,0,1,1,0,2,1,0,0,1
46941,22,1,1,1,0,2,1,0,0,1
46942,23,2,1,1,0,2,1,0,0,1
46943,24,3,1,1,0,2,1,0,0,1
46944,21,0,1,1,0,2,0,1,0,1
46945,22,1,1,1,0,2,0,1,0,1
46946,23,2,1,1,0,2,0,1,0,1
46947,24,3,1,1,0,2,0,1,0,1
46948,21,0,1,1,0,1,1,0,0,1
46949,22,1,1,1,0,1,1,0,0,1
46950,23,2,1,1,0,1,1,0,0,1
46951,24,3,1,1,0,1,1,0,0,1
46952,21,0,1,1,0,2,0,1,0,1
46953,22,1,1,1,0,2,0,1,0,1
46954,23,2,1,1,0,2,0,1,0,1
46955,24,3,1,1,0,2,0,1,0,1
46956,21,0,1,1,0,2,0,1,0,1
46957,22,1,1,1,0,2,0,1,0,1
46958,23,2,1,1,0,2,0,1,0,1
46959,24,3,1,1,0,2,0,1,0,1
46960,21,0,1,1,0,2,1,0,0,1
46961,21,0,1,1,0,2,1,0,0,1
46962,22,1,1,1,0,2,1,0,0,1
46963,23,2,1,1,0,2,1,0,0,1
46964,24,3,1,1,0,2,1,0,0,1
46965,21,0,1,1,0,2,1,0,0,1
46966,22,1,1,1,0,2,1,0,0,1
46967,23,2,1,1,0,2,1,0,0,1
46968,24,3,1,1,0,2,1,0,0,1
46969,21,0,1,1,0,2,0,1,0,1
46970,22,1,1,1,0,2,0,1,0,1
46971,23,2,1,1,0,2,0,1,0,1
46972,24,3,1,1,0,2,0,1,0,1
46973,21,0,1,1,0,1,0,1,0,1
46974,22,1,1,1,0,1,0,1,0,1
46975,23,2,1,1,0,1,0,1,0,1
46976,24,3,1,1,0,1,0,1,0,1
46977,21,0,1,1,0,2,0,1,0,1
46978,22,1,1,1,0,2,0,1,0,1
46979,23,2,1,1,0,2,0,1,0,1
46980,24,3,1,1,0,2,0,1,0,1
46981,21,0,1,1,0,2,1,0,0,1
46982,22,1,1,1,0,2,1,0,0,1
46983,23,2,1,1,0,2,1,0,0,1
46984,24,3,1,1,0,2,1,0,0,1
46985,21,0,1,1,0,2,1,0,0,1
46986,22,1,1,1,0,2,1,0,0,1
46987,23,2,1,1,0,2,1,0,0,1
46988,24,3,1,1,0,2,1,0,0,1
46989,21,0,1,1,0,2,0,1,0,1
46990,22,1,1,1,0,2,0,1,0,1
46991,23,2,1,1,0,2,0,1,0,1
46992,24,3,1,1,0,2,0,1,0,1
46993,21,0,1,1,0,2,0,1,0,1
46994,22,1,1,1,0,2,0,1,0,1
46995,23,2,1,1,0,2,0,1,0,1
46996,24,3,1,1,0,2,0,1,0,1
46997,21,0,1,1,0,1,1,0,0,1
46998,22,1,1,1,0,1,1,0,0,1
46999,23,2,1,1,0,1,1,0,0,1
47000,24,3,1,1,0,1,1,0,0,1
47001,21,0,1,1,0,2,0,1,0,1
47002,22,1,1,1,0,2,0,1,0,1
47003,23,2,1,1,0,2,0,1,0,1
47004,24,3,1,1,0,2,0,1,0,1
47005,21,0,1,1,0,0,1,0,0,1
47006,22,1,1,1,0,0,1,0,0,1
47007,21,0,1,1,0,0,0,1,0,1
47008,22,1,1,1,0,0,0,1,0,1
47009,23,2,1,1,0,0,0,1,0,1
47010,24,3,1,1,0,0,0,1,0,1
47011,21,0,1,1,0,2,0,1,0,1
47012,22,1,1,1,0,2,0,1,0,1
47013,23,2,1,1,0,2,0,1,0,1
47014,24,3,1,1,0,2,0,1,0,1
47015,21,0,1,1,0,2,1,0,0,1
47016,22,1,1,1,0,2,1,0,0,1
47017,23,2,1,1,0,2,1,0,0,1
47018,24,3,1,1,0,2,1,0,0,1
47019,21,0,1,1,0,2,1,0,0,1
47020,22,1,1,1,0,2,1,0,0,1
47021,23,2,1,1,0,2,1,0,0,1
47022,24,3,1,1,0,2,1,0,0,1
47023,21,0,1,1,0,2,1,0,0,1
47024,22,1,1,1,0,2,1,0,0,1
47025,23,2,1,1,0,2,1,0,0,1
47026,24,3,1,1,0,2,1,0,0,1
47027,21,0,1,1,0,1,0,1,0,1
47028,22,1,1,1,0,1,0,1,0,1
47029,23,2,1,1,0,1,0,1,0,1
47030,24,3,1,1,0,1,0,1,0,1
47031,21,0,1,1,0,1,0,1,0,1
47032,22,1,1,1,0,1,0,1,0,1
47033,23,2,1,1,0,1,0,1,0,1
47034,24,3,1,1,0,1,0,1,0,1
47035,21,0,1,1,0,1,1,0,0,1
47036,22,1,1,1,0,1,1,0,0,1
47037,23,2,1,1,0,1,1,0,0,1
47038,24,3,1,1,0,1,1,0,0,1
47039,21,0,1,1,0,2,0,1,0,1
47040,22,1,1,1,0,2,0,1,0,1
47041,23,2,1,1,0,2,0,1,0,1
47042,24,3,1,1,0,2,0,1,0,1
47043,21,0,1,1,0,2,1,0,0,1
47044,22,1,1,1,0,2,1,0,0,1
47045,23,2,1,1,0,2,1,0,0,1
47046,24,3,1,1,0,2,1,0,0,1
47047,21,0,1,1,0,2,0,1,0,1
47048,22,1,1,1,0,2,0,1,0,1
47049,23,2,1,1,0,2,0,1,0,1
47050,24,3,1,1,0,2,0,1,0,1
47051,21,0,1,1,0,1,0,1,0,1
47052,22,1,1,1,0,1,0,1,0,1
47053,23,2,1,1,0,1,0,1,0,1
47054,24,3,1,1,0,1,0,1,0,1
47055,21,0,1,1,0,0,0,1,0,1
47056,22,1,1,1,0,0,0,1,0,1
47057,23,2,1,1,0,0,0,1,0,1
47058,24,3,1,1,0,0,0,1,0,1
47059,20,0,1,1,0,2,1,0,0,1
47060,21,1,1,1,0,2,1,0,0,1
47061,22,2,1,1,0,2,1,0,0,1
47062,23,3,1,1,0,2,1,0,0,1
47063,20,0,1,1,0,2,0,1,0,1
47064,21,1,1,1,0,2,0,1,0,1
47065,22,2,1,1,0,2,0,1,0,1
47066,23,3,1,1,0,2,0,1,0,1
47067,20,0,1,1,0,2,1,0,0,1
47068,21,1,1,1,0,2,1,0,0,1
47069,22,2,1,1,0,2,1,0,0,1
47070,23,3,1,1,0,2,1,0,0,1
47071,20,0,1,1,0,2,1,0,0,1
47072,21,1,1,1,0,2,1,0,0,1
47073,22,2,1,1,0,2,1,0,0,1
47074,23,3,1,1,0,2,1,0,0,1
47075,20,0,1,1,0,2,1,0,0,1
47076,21,1,1,1,0,2,1,0,0,1
47077,22,2,1,1,0,2,1,0,0,1
47078,23,3,1,1,0,2,1,0,0,1
47079,20,0,1,1,0,2,0,1,0,1
47080,21,1,1,1,0,2,0,1,0,1
47081,22,2,1,1,0,2,0,1,0,1
47082,23,3,1,1,0,2,0,1,0,1
47083,20,0,1,1,0,1,0,1,0,1
47084,21,1,1,1,0,1,0,1,0,1
47085,22,2,1,1,0,1,0,1,0,1
47086,23,3,1,1,0,1,0,1,0,1
47087,20,0,1,1,0,2,0,1,0,1
47088,21,1,1,1,0,2,0,1,0,1
47089,22,2,1,1,0,2,0,1,0,1
47090,23,3,1,1,0,2,0,1,0,1
47091,20,0,1,1,0,1,1,0,0,1
47092,21,1,1,1,0,1,1,0,0,1
47093,22,2,1,1,0,1,1,0,0,1
47094,23,3,1,1,0,1,1,0,0,1
47095,20,0,1,1,0,2,0,1,0,1
47096,21,1,1,1,0,2,0,1,0,1
47097,22,2,1,1,0,2,0,1,0,1
47098,23,3,1,1,0,2,0,1,0,1
47099,20,0,1,1,0,0,1,0,0,1
47100,21,1,1,1,0,0,1,0,0,1
47101,22,2,1,1,0,0,1,0,0,1
47102,20,0,1,1,0,1,1,0,0,1
47103,21,1,1,1,0,1,1,0,0,1
47104,22,2,1,1,0,1,1,0,0,1
47105,23,3,1,1,0,1,1,0,0,1
47106,20,0,1,1,0,2,0,1,0,1
47107,21,1,1,1,0,2,0,1,0,1
47108,22,2,1,1,0,2,0,1,0,1
47109,23,3,1,1,0,2,0,1,0,1
47110,20,0,1,1,0,0,1,0,0,1
47111,21,1,1,1,0,0,1,0,0,1
47112,20,0,1,1,0,2,0,1,0,1
47113,21,1,1,1,0,2,0,1,0,1
47114,22,2,1,1,0,2,0,1,0,1
47115,23,3,1,1,0,2,0,1,0,1
47116,20,0,1,1,0,2,1,0,0,1
47117,21,1,1,1,0,2,1,0,0,1
47118,22,2,1,1,0,2,1,0,0,1
47119,23,3,1,1,0,2,1,0,0,1
47120,20,0,1,1,0,2,1,0,0,1
47121,21,1,1,1,0,2,1,0,0,1
47122,22,2,1,1,0,2,1,0,0,1
47123,23,3,1,1,0,2,1,0,0,1
47124,20,0,1,1,0,1,1,0,0,1
47125,21,1,1,1,0,1,1,0,0,1
47126,22,2,1,1,0,1,1,0,0,1
47127,23,3,1,1,0,1,1,0,0,1
47128,20,0,1,1,0,2,0,1,0,1
47129,21,1,1,1,0,2,0,1,0,1
47130,22,2,1,1,0,2,0,1,0,1
47131,23,3,1,1,0,2,0,1,0,1
47132,20,0,1,1,0,1,1,0,0,1
47133,21,1,1,1,0,1,1,0,0,1
47134,22,2,1,1,0,1,1,0,0,1
47135,23,3,1,1,0,1,1,0,0,1
47136,20,0,1,1,0,1,1,0,0,1
47137,21,1,1,1,0,1,1,0,0,1
47138,22,2,1,1,0,1,1,0,0,1
47139,23,3,1,1,0,1,1,0,0,1
47140,20,0,1,1,0,1,0,1,0,1
47141,21,1,1,1,0,1,0,1,0,1
47142,22,2,1,1,0,1,0,1,0,1
47143,23,3,1,1,0,1,0,1,0,1
47144,20,0,1,1,0,2,1,0,0,1
47145,21,1,1,1,0,2,1,0,0,1
47146,22,2,1,1,0,2,1,0,0,1
47147,23,3,1,1,0,2,1,0,0,1
47148,20,0,1,1,0,1,1,0,0,1
47149,21,1,1,1,0,1,1,0,0,1
47150,22,2,1,1,0,1,1,0,0,1
47151,23,3,1,1,0,1,1,0,0,1
47152,20,0,1,1,0,1,1,0,0,1
47153,21,1,1,1,0,1,1,0,0,1
47154,22,2,1,1,0,1,1,0,0,1
47155,23,3,1,1,0,1,1,0,0,1
47156,20,0,1,1,0,2,0,1,0,1
47157,21,1,1,1,0,2,0,1,0,1
47158,22,2,1,1,0,2,0,1,0,1
47159,23,3,1,1,0,2,0,1,0,1
47160,20,0,1,1,0,2,1,0,0,1
47161,21,1,1,1,0,2,1,0,0,1
47162,22,2,1,1,0,2,1,0,0,1
47163,23,3,1,1,0,2,1,0,0,1
47164,20,0,1,1,0,1,1,0,0,1
47165,21,1,1,1,0,1,1,0,0,1
47166,22,2,1,1,0,1,1,0,0,1
47167,23,3,1,1,0,1,1,0,0,1
47168,20,0,1,1,0,1,0,1,0,1
47169,21,1,1,1,0,1,0,1,0,1
47170,22,2,1,1,0,1,0,1,0,1
47171,23,3,1,1,0,1,0,1,0,1
47172,20,0,1,1,0,2,0,1,0,1
47173,21,1,1,1,0,2,0,1,0,1
47174,22,2,1,1,0,2,0,1,0,1
47175,23,3,1,1,0,2,0,1,0,1
47176,20,0,1,1,0,2,1,0,0,1
47177,21,1,1,1,0,2,1,0,0,1
47178,22,2,1,1,0,2,1,0,0,1
47179,23,3,1,1,0,2,1,0,0,1
47180,20,0,1,1,0,2,1,0,0,1
47181,21,1,1,1,0,2,1,0,0,1
47182,22,2,1,1,0,2,1,0,0,1
47183,23,3,1,1,0,2,1,0,0,1
47184,20,0,1,1,0,2,1,0,0,1
47185,21,1,1,1,0,2,1,0,0,1
47186,22,2,1,1,0,2,1,0,0,1
47187,23,3,1,1,0,2,1,0,0,1
47188,20,0,1,1,0,1,0,1,0,1
47189,21,1,1,1,0,1,0,1,0,1
47190,22,2,1,1,0,1,0,1,0,1
47191,23,3,1,1,0,1,0,1,0,1
47192,20,0,1,1,0,1,1,0,0,1
47193,21,1,1,1,0,1,1,0,0,1
47194,20,0,1,1,0,2,1,0,0,1
47195,21,1,1,1,0,2,1,0,0,1
47196,22,2,1,1,0,2,1,0,0,1
47197,23,3,1,1,0,2,1,0,0,1
47198,20,0,1,1,0,2,1,0,0,1
47199,21,1,1,1,0,2,1,0,0,1
47200,22,2,1,1,0,2,1,0,0,1
47201,23,3,1,1,0,2,1,0,0,1
47202,20,0,1,1,0,2,0,1,0,1
47203,21,1,1,1,0,2,0,1,0,1
47204,22,2,1,1,0,2,0,1,0,1
47205,23,3,1,1,0,2,0,1,0,1
47206,20,0,1,1,0,1,0,1,0,1
47207,21,1,1,1,0,1,0,1,0,1
47208,22,2,1,1,0,1,0,1,0,1
47209,23,3,1,1,0,1,0,1,0,1
47210,20,0,1,1,0,2,0,1,0,1
47211,21,1,1,1,0,2,0,1,0,1
47212,22,2,1,1,0,2,0,1,0,1
47213,23,3,1,1,0,2,0,1,0,1
47214,20,0,1,1,0,2,0,1,0,1
47215,21,1,1,1,0,2,0,1,0,1
47216,22,2,1,1,0,2,0,1,0,1
47217,23,3,1,1,0,2,0,1,0,1
47218,20,0,1,1,0,1,0,1,0,1
47219,21,1,1,1,0,1,0,1,0,1
47220,22,2,1,1,0,1,0,1,0,1
47221,23,3,1,1,0,1,0,1,0,1
47222,20,0,1,1,0,2,0,1,0,1
47223,21,1,1,1,0,2,0,1,0,1
47224,22,2,1,1,0,2,0,1,0,1
47225,23,3,1,1,0,2,0,1,0,1
47226,20,0,1,1,0,1,1,0,0,1
47227,21,1,1,1,0,1,1,0,0,1
47228,22,2,1,1,0,1,1,0,0,1
47229,23,3,1,1,0,1,1,0,0,1
47230,20,0,1,1,0,2,1,0,0,1
47231,21,1,1,1,0,2,1,0,0,1
47232,22,2,1,1,0,2,1,0,0,1
47233,23,3,1,1,0,2,1,0,0,1
47234,20,0,1,1,0,2,0,1,0,1
47235,20,0,1,1,0,2,1,0,0,1
47236,21,1,1,1,0,2,1,0,0,1
47237,22,2,1,1,0,2,1,0,0,1
47238,23,3,1,1,0,2,1,0,0,1
47239,20,0,1,1,0,2,1,0,0,1
47240,21,1,1,1,0,2,1,0,0,1
47241,22,2,1,1,0,2,1,0,0,1
47242,23,3,1,1,0,2,1,0,0,1
47243,20,0,1,1,0,2,0,1,0,1
47244,21,1,1,1,0,2,0,1,0,1
47245,22,2,1,1,0,2,0,1,0,1
47246,23,3,1,1,0,2,0,1,0,1
47247,20,0,1,1,0,2,1,0,0,1
47248,21,1,1,1,0,2,1,0,0,1
47249,22,2,1,1,0,2,1,0,0,1
47250,23,3,1,1,0,2,1,0,0,1
47251,20,0,1,1,0,1,0,1,0,1
47252,21,1,1,1,0,1,0,1,0,1
47253,20,0,1,1,0,2,1,0,0,1
47254,21,1,1,1,0,2,1,0,0,1
47255,20,0,1,1,0,2,1,0,0,1
47256,21,1,1,1,0,2,1,0,0,1
47257,20,0,1,1,0,2,0,1,0,1
47258,21,1,1,1,0,2,0,1,0,1
47259,20,0,1,1,0,1,1,0,0,1
47260,21,1,1,1,0,1,1,0,0,1
47261,22,2,1,1,0,1,1,0,0,1
47262,20,0,1,1,0,1,1,0,0,1
47263,21,1,1,1,0,1,1,0,0,1
47264,20,0,1,1,0,2,0,1,0,1
47265,21,1,1,1,0,2,0,1,0,1
47266,20,0,1,1,0,2,0,1,0,1
47267,21,1,1,1,0,2,0,1,0,1
47268,20,0,1,1,0,1,0,1,0,1
47269,21,1,1,1,0,1,0,1,0,1
47270,20,0,1,1,0,1,1,0,0,1
47271,21,1,1,1,0,1,1,0,0,1
47272,20,0,1,1,0,2,0,1,0,1
47273,21,1,1,1,0,2,0,1,0,1
47274,20,0,1,1,0,1,1,0,0,1
47275,21,1,1,1,0,1,1,0,0,1
47276,20,0,1,1,0,2,0,1,0,1
47277,21,1,1,1,0,2,0,1,0,1
47278,20,0,1,1,0,1,1,0,0,1
47279,21,1,1,1,0,1,1,0,0,1
47280,20,0,1,1,0,2,0,1,0,1
47281,21,1,1,1,0,2,0,1,0,1
47282,20,0,1,1,0,2,0,1,0,1
47283,21,1,1,1,0,2,0,1,0,1
47284,20,0,1,1,0,2,0,1,0,1
47285,21,1,1,1,0,2,0,1,0,1
47286,20,0,1,1,0,1,0,1,0,1
47287,21,1,1,1,0,1,0,1,0,1
47288,20,0,1,1,0,1,1,0,0,1
47289,21,1,1,1,0,1,1,0,0,1
47290,22,2,1,1,0,1,1,0,0,1
47291,23,3,1,1,0,1,1,0,0,1
47292,20,0,1,1,0,2,1,0,0,1
47293,21,1,1,1,0,2,1,0,0,1
47294,22,2,1,1,0,2,1,0,0,1
47295,23,3,1,1,0,2,1,0,0,1
47296,20,0,1,1,0,2,0,1,0,1
47297,21,1,1,1,0,2,0,1,0,1
47298,22,2,1,1,0,2,0,1,0,1
47299,23,3,1,1,0,2,0,1,0,1
47300,20,0,1,1,0,2,1,0,0,1
47301,21,1,1,1,0,2,1,0,0,1
47302,22,2,1,1,0,2,1,0,0,1
47303,23,3,1,1,0,2,1,0,0,1
47304,20,0,1,1,0,0,0,1,0,1
47305,21,1,1,1,0,0,0,1,0,1
47306,20,0,1,1,0,2,0,1,0,1
47307,21,1,1,1,0,2,0,1,0,1
47308,22,2,1,1,0,2,0,1,0,1
47309,23,3,1,1,0,2,0,1,0,1
47310,20,0,1,1,0,1,0,1,0,1
47311,21,1,1,1,0,1,0,1,0,1
47312,22,2,1,1,0,1,0,1,0,1
47313,23,3,1,1,0,1,0,1,0,1
47314,20,0,1,1,0,1,1,0,0,1
47315,21,1,1,1,0,1,1,0,0,1
47316,22,2,1,1,0,1,1,0,0,1
47317,23,3,1,1,0,1,1,0,0,1
47318,20,0,1,1,0,1,0,1,0,1
47319,21,1,1,1,0,1,0,1,0,1
47320,22,2,1,1,0,1,0,1,0,1
47321,23,3,1,1,0,1,0,1,0,1
47322,20,0,1,1,0,2,0,1,0,1
47323,21,1,1,1,0,2,0,1,0,1
47324,22,2,1,1,0,2,0,1,0,1
47325,23,3,1,1,0,2,0,1,0,1
47326,20,0,1,1,0,0,0,1,0,1
47327,21,1,1,1,0,0,0,1,0,1
47328,20,0,1,1,0,2,1,0,0,1
47329,21,1,1,1,0,2,1,0,0,1
47330,22,2,1,1,0,2,1,0,0,1
47331,23,3,1,1,0,2,1,0,0,1
47332,20,0,1,1,0,2,0,1,0,1
47333,21,1,1,1,0,2,0,1,0,1
47334,22,2,1,1,0,2,0,1,0,1
47335,23,3,1,1,0,2,0,1,0,1
47336,20,0,1,1,0,2,0,1,0,1
47337,21,1,1,1,0,2,0,1,0,1
47338,22,2,1,1,0,2,0,1,0,1
47339,23,3,1,1,0,2,0,1,0,1
47340,20,0,1,1,0,2,1,0,0,1
47341,21,1,1,1,0,2,1,0,0,1
47342,22,2,1,1,0,2,1,0,0,1
47343,23,3,1,1,0,2,1,0,0,1
47344,20,0,1,1,0,1,0,1,0,1
47345,21,1,1,1,0,1,0,1,0,1
47346,20,0,1,1,0,1,0,1,0,1
47347,21,1,1,1,0,1,0,1,0,1
47348,22,2,1,1,0,1,0,1,0,1
47349,23,3,1,1,0,1,0,1,0,1
47350,20,0,1,1,0,2,0,1,0,1
47351,21,1,1,1,0,2,0,1,0,1
47352,22,2,1,1,0,2,0,1,0,1
47353,23,3,1,1,0,2,0,1,0,1
47354,20,0,1,1,0,1,1,0,0,1
47355,21,1,1,1,0,1,1,0,0,1
47356,22,2,1,1,0,1,1,0,0,1
47357,23,3,1,1,0,1,1,0,0,1
47358,20,0,1,1,0,2,0,1,0,1
47359,21,1,1,1,0,2,0,1,0,1
47360,22,2,1,1,0,2,0,1,0,1
47361,23,3,1,1,0,2,0,1,0,1
47362,20,0,1,1,0,2,1,0,0,1
47363,21,1,1,1,0,2,1,0,0,1
47364,22,2,1,1,0,2,1,0,0,1
47365,23,3,1,1,0,2,1,0,0,1
47366,20,0,1,1,0,2,0,1,0,1
47367,21,1,1,1,0,2,0,1,0,1
47368,22,2,1,1,0,2,0,1,0,1
47369,23,3,1,1,0,2,0,1,0,1
47370,20,0,1,1,0,2,1,0,0,1
47371,21,1,1,1,0,2,1,0,0,1
47372,22,2,1,1,0,2,1,0,0,1
47373,23,3,1,1,0,2,1,0,0,1
47374,20,0,1,1,0,1,0,1,0,1
47375,21,1,1,1,0,1,0,1,0,1
47376,20,0,1,1,0,1,1,0,0,1
47377,21,1,1,1,0,1,1,0,0,1
47378,22,2,1,1,0,1,1,0,0,1
47379,23,3,1,1,0,1,1,0,0,1
47380,20,0,1,1,0,2,1,0,0,1
47381,21,1,1,1,0,2,1,0,0,1
47382,22,2,1,1,0,2,1,0,0,1
47383,23,3,1,1,0,2,1,0,0,1
47384,20,0,1,1,0,0,0,1,0,1
47385,21,1,1,1,0,0,0,1,0,1
47386,22,2,1,1,0,0,0,1,0,1
47387,23,3,1,1,0,0,0,1,0,1
47388,20,0,1,1,0,1,0,1,0,1
47389,21,1,1,1,0,1,0,1,0,1
47390,22,2,1,1,0,1,0,1,0,1
47391,23,3,1,1,0,1,0,1,0,1
47392,20,0,1,1,0,2,1,0,0,1
47393,21,1,1,1,0,2,1,0,0,1
47394,22,2,1,1,0,2,1,0,0,1
47395,23,3,1,1,0,2,1,0,0,1
47396,20,0,1,1,0,2,1,0,0,1
47397,21,1,1,1,0,2,1,0,0,1
47398,22,2,1,1,0,2,1,0,0,1
47399,23,3,1,1,0,2,1,0,0,1
47400,20,0,1,1,0,0,1,0,0,1
47401,21,1,1,1,0,0,1,0,0,1
47402,22,2,1,1,0,0,1,0,0,1
47403,23,3,1,1,0,0,1,0,0,1
47404,20,0,1,1,0,1,0,1,0,1
47405,21,1,1,1,0,1,0,1,0,1
47406,22,2,1,1,0,1,0,1,0,1
47407,23,3,1,1,0,1,0,1,0,1
47408,20,0,1,1,0,1,0,1,0,1
47409,21,1,1,1,0,1,0,1,0,1
47410,22,2,1,1,0,1,0,1,0,1
47411,23,3,1,1,0,1,0,1,0,1
47412,20,0,1,1,0,1,1,0,0,1
47413,20,0,1,1,0,2,0,1,0,1
47414,21,1,1,1,0,2,0,1,0,1
47415,22,2,1,1,0,2,0,1,0,1
47416,23,3,1,1,0,2,0,1,0,1
47417,20,0,1,1,0,1,0,1,0,1
47418,21,1,1,1,0,1,0,1,0,1
47419,22,2,1,1,0,1,0,1,0,1
47420,23,3,1,1,0,1,0,1,0,1
47421,20,0,1,1,0,1,0,1,0,1
47422,21,1,1,1,0,1,0,1,0,1
47423,22,2,1,1,0,1,0,1,0,1
47424,23,3,1,1,0,1,0,1,0,1
47425,20,0,1,1,0,1,1,0,0,1
47426,21,1,1,1,0,1,1,0,0,1
47427,20,0,1,1,0,0,1,0,0,1
47428,21,1,1,1,0,0,1,0,0,1
47429,20,0,1,1,0,1,1,0,0,1
47430,21,1,1,1,0,1,1,0,0,1
47431,22,2,1,1,0,1,1,0,0,1
47432,23,3,1,1,0,1,1,0,0,1
47433,20,0,1,1,0,1,1,0,0,1
47434,21,1,1,1,0,1,1,0,0,1
47435,22,2,1,1,0,1,1,0,0,1
47436,23,3,1,1,0,1,1,0,0,1
47437,20,0,1,1,0,2,1,0,0,1
47438,21,1,1,1,0,2,1,0,0,1
47439,22,2,1,1,0,2,1,0,0,1
47440,23,3,1,1,0,2,1,0,0,1
47441,20,0,1,1,0,2,0,1,0,1
47442,21,1,1,1,0,2,0,1,0,1
47443,22,2,1,1,0,2,0,1,0,1
47444,23,3,1,1,0,2,0,1,0,1
47445,20,0,1,1,0,2,1,0,0,1
47446,21,1,1,1,0,2,1,0,0,1
47447,22,2,1,1,0,2,1,0,0,1
47448,23,3,1,1,0,2,1,0,0,1
47449,20,0,1,1,0,2,0,1,0,1
47450,21,1,1,1,0,2,0,1,0,1
